fg_pct_home,fg3_pct_home,ft_pct_home,oreb_home,dreb_home,ast_home,stl_home,blk_home,tov_home,pf_home
0.609,0.391,0.794,10.0,36.0,30.0,9.0,2.0,15.0,23.0
0.458,0.308,0.759,9.0,24.0,21.0,13.0,2.0,23.0,15.0
0.376,0.243,0.759,13.0,31.0,19.0,4.0,3.0,16.0,15.0
0.444,0.243,0.708,13.0,39.0,18.0,10.0,4.0,15.0,16.0
0.513,0.4,0.792,7.0,31.0,19.0,5.0,3.0,15.0,24.0
0.573,0.462,0.667,8.0,33.0,36.0,7.0,3.0,9.0,19.0
0.524,0.429,0.889,12.0,33.0,29.0,13.0,3.0,20.0,22.0
0.394,0.25,0.789,9.0,32.0,17.0,5.0,1.0,17.0,14.0
0.479,0.379,0.697,20.0,36.0,20.0,10.0,4.0,23.0,27.0
0.538,0.444,0.45,8.0,21.0,29.0,4.0,5.0,13.0,16.0
0.527,0.313,0.774,9.0,37.0,23.0,9.0,8.0,19.0,16.0
0.444,0.44,0.667,14.0,30.0,35.0,13.0,2.0,12.0,20.0
0.383,0.294,0.806,23.0,32.0,16.0,12.0,5.0,16.0,29.0
0.5,0.391,0.913,11.0,42.0,27.0,8.0,7.0,12.0,15.0
0.385,0.333,0.846,12.0,29.0,20.0,7.0,3.0,18.0,26.0
0.366,0.429,0.862,9.0,39.0,14.0,6.0,1.0,26.0,22.0
0.392,0.4,0.8,8.0,32.0,23.0,4.0,5.0,15.0,25.0
0.446,0.333,0.813,12.0,35.0,21.0,8.0,11.0,22.0,23.0
0.529,0.4,0.583,13.0,31.0,29.0,17.0,6.0,20.0,13.0
0.494,0.5,0.692,12.0,32.0,21.0,5.0,6.0,16.0,22.0
0.538,0.458,0.696,7.0,34.0,18.0,6.0,8.0,11.0,23.0
0.494,0.594,0.714,10.0,45.0,26.0,8.0,7.0,22.0,21.0
0.352,0.071,0.762,14.0,36.0,15.0,9.0,4.0,18.0,27.0
0.479,0.4,0.733,11.0,29.0,17.0,6.0,9.0,23.0,26.0
0.385,0.265,0.84,10.0,23.0,22.0,13.0,5.0,8.0,22.0
0.524,0.441,0.765,10.0,37.0,27.0,10.0,2.0,18.0,15.0
0.431,0.571,0.811,10.0,35.0,27.0,7.0,9.0,21.0,30.0
0.385,0.278,0.743,16.0,50.0,16.0,7.0,5.0,15.0,27.0
0.488,0.375,0.8,8.0,37.0,22.0,7.0,4.0,18.0,19.0
0.575,0.385,0.857,5.0,41.0,36.0,10.0,8.0,15.0,21.0
0.494,0.214,0.7,9.0,24.0,21.0,6.0,3.0,13.0,26.0
0.422,0.261,0.882,10.0,40.0,17.0,5.0,3.0,19.0,14.0
0.456,0.133,0.806,16.0,26.0,23.0,11.0,2.0,16.0,27.0
0.487,0.333,0.55,5.0,38.0,16.0,7.0,5.0,17.0,24.0
0.593,0.75,0.786,6.0,30.0,21.0,7.0,7.0,23.0,23.0
0.425,0.588,0.857,14.0,23.0,18.0,9.0,10.0,13.0,21.0
0.524,0.333,0.632,12.0,27.0,29.0,6.0,6.0,13.0,16.0
0.429,0.3,0.875,10.0,38.0,20.0,7.0,2.0,23.0,12.0
0.448,0.385,0.909,15.0,24.0,31.0,7.0,3.0,8.0,23.0
0.483,0.452,0.632,14.0,32.0,29.0,9.0,8.0,16.0,20.0
0.482,0.344,0.793,10.0,27.0,30.0,10.0,1.0,18.0,19.0
0.468,0.419,0.692,14.0,35.0,18.0,9.0,5.0,23.0,20.0
0.549,0.346,0.767,10.0,32.0,32.0,15.0,1.0,18.0,29.0
0.467,0.29,0.882,5.0,32.0,23.0,6.0,6.0,7.0,13.0
0.507,0.385,0.913,9.0,22.0,23.0,13.0,2.0,14.0,23.0
0.588,0.5,0.76,11.0,29.0,25.0,13.0,6.0,20.0,30.0
0.563,0.5,1.0,5.0,27.0,34.0,8.0,5.0,14.0,18.0
0.464,0.231,0.56,11.0,32.0,22.0,5.0,5.0,14.0,24.0
0.433,0.273,0.789,16.0,36.0,21.0,8.0,10.0,10.0,20.0
0.506,0.438,0.7,10.0,34.0,25.0,10.0,6.0,18.0,15.0
0.495,0.513,0.75,15.0,36.0,21.0,10.0,5.0,9.0,16.0
0.468,0.4,0.676,13.0,29.0,17.0,8.0,3.0,11.0,26.0
0.43,0.375,0.6,10.0,27.0,30.0,12.0,3.0,11.0,22.0
0.441,0.375,0.769,17.0,44.0,20.0,11.0,1.0,17.0,21.0
0.5,0.414,0.9,6.0,31.0,30.0,7.0,7.0,15.0,11.0
0.388,0.412,0.842,12.0,33.0,22.0,8.0,4.0,17.0,25.0
0.447,0.222,0.609,10.0,34.0,17.0,7.0,9.0,16.0,20.0
0.43,0.406,0.611,10.0,36.0,22.0,10.0,5.0,18.0,18.0
0.518,0.375,0.667,13.0,31.0,35.0,13.0,11.0,15.0,26.0
0.357,0.324,0.625,4.0,36.0,18.0,2.0,7.0,10.0,19.0
0.456,0.174,0.724,18.0,24.0,21.0,6.0,2.0,6.0,16.0
0.558,0.455,0.8,5.0,39.0,28.0,10.0,12.0,16.0,8.0
0.513,0.333,0.6,6.0,29.0,27.0,9.0,4.0,15.0,17.0
0.489,0.35,0.75,13.0,38.0,24.0,10.0,4.0,11.0,21.0
0.433,0.438,0.833,18.0,27.0,23.0,12.0,4.0,14.0,14.0
0.446,0.444,0.571,13.0,35.0,24.0,3.0,6.0,16.0,23.0
0.524,0.323,0.714,9.0,35.0,27.0,4.0,4.0,20.0,23.0
0.388,0.3,0.611,13.0,35.0,26.0,9.0,2.0,20.0,20.0
0.458,0.45,0.8,15.0,24.0,23.0,7.0,4.0,13.0,16.0
0.477,0.4,0.739,9.0,28.0,24.0,10.0,0.0,14.0,19.0
0.444,0.231,0.593,15.0,39.0,20.0,6.0,5.0,18.0,19.0
0.413,0.167,0.655,15.0,32.0,13.0,9.0,5.0,21.0,17.0
0.469,0.2,0.613,14.0,48.0,18.0,8.0,17.0,19.0,28.0
0.43,0.25,0.654,14.0,24.0,22.0,5.0,9.0,12.0,22.0
0.351,0.381,0.786,16.0,26.0,16.0,6.0,3.0,16.0,24.0
0.465,0.3,0.667,13.0,35.0,26.0,9.0,3.0,16.0,19.0
0.506,0.526,0.824,10.0,22.0,25.0,8.0,5.0,14.0,23.0
0.409,0.268,0.909,11.0,40.0,26.0,7.0,3.0,18.0,26.0
0.536,0.371,0.846,9.0,27.0,33.0,5.0,11.0,15.0,24.0
0.444,0.5,0.767,9.0,32.0,22.0,6.0,6.0,14.0,17.0
0.385,0.152,0.55,17.0,34.0,16.0,11.0,4.0,14.0,22.0
0.532,0.577,0.846,8.0,35.0,25.0,7.0,8.0,16.0,18.0
0.473,0.333,0.875,12.0,35.0,12.0,5.0,5.0,12.0,21.0
0.456,0.297,0.778,10.0,40.0,29.0,11.0,5.0,14.0,23.0
0.379,0.324,0.722,7.0,37.0,17.0,11.0,6.0,14.0,22.0
0.488,0.433,0.632,9.0,32.0,20.0,6.0,5.0,10.0,18.0
0.388,0.182,0.8,17.0,27.0,18.0,12.0,2.0,15.0,19.0
0.474,0.333,0.688,19.0,27.0,25.0,6.0,2.0,13.0,19.0
0.459,0.444,0.919,9.0,31.0,24.0,10.0,6.0,8.0,20.0
0.478,0.417,0.885,8.0,34.0,30.0,13.0,4.0,18.0,28.0
0.488,0.31,1.0,9.0,35.0,30.0,9.0,7.0,13.0,12.0
0.398,0.412,0.882,21.0,36.0,23.0,3.0,8.0,10.0,24.0
0.556,0.519,1.0,12.0,30.0,23.0,7.0,4.0,5.0,19.0
0.474,0.423,0.8,17.0,32.0,26.0,6.0,5.0,15.0,19.0
0.367,0.313,0.815,13.0,30.0,18.0,10.0,5.0,14.0,16.0
0.554,0.353,0.72,10.0,20.0,26.0,10.0,7.0,15.0,32.0
0.489,0.5,0.714,10.0,45.0,29.0,7.0,5.0,14.0,14.0
0.536,0.615,0.773,14.0,35.0,32.0,10.0,6.0,15.0,17.0
0.461,0.387,0.7,9.0,34.0,19.0,10.0,11.0,12.0,21.0
0.465,0.364,0.69,8.0,38.0,25.0,10.0,3.0,18.0,24.0
0.409,0.438,0.818,12.0,32.0,24.0,7.0,4.0,11.0,22.0
0.407,0.211,0.692,16.0,28.0,23.0,5.0,9.0,8.0,20.0
0.488,0.333,0.759,12.0,30.0,21.0,8.0,3.0,11.0,23.0
0.522,0.313,0.6,6.0,27.0,17.0,9.0,2.0,8.0,25.0
0.519,0.37,0.789,11.0,36.0,22.0,8.0,4.0,16.0,17.0
0.372,0.313,0.714,11.0,31.0,20.0,14.0,6.0,18.0,23.0
0.528,0.413,0.696,8.0,35.0,30.0,6.0,3.0,5.0,19.0
0.561,0.273,0.667,9.0,32.0,31.0,7.0,9.0,17.0,18.0
0.404,0.4,0.833,10.0,36.0,26.0,8.0,8.0,12.0,20.0
0.416,0.444,0.826,8.0,36.0,25.0,7.0,7.0,15.0,20.0
0.46,0.289,0.652,15.0,23.0,28.0,10.0,5.0,18.0,26.0
0.415,0.533,0.517,14.0,27.0,21.0,11.0,8.0,16.0,31.0
0.544,0.375,0.758,3.0,33.0,24.0,8.0,8.0,9.0,20.0
0.439,0.435,0.769,15.0,30.0,25.0,8.0,7.0,16.0,21.0
0.432,0.286,0.741,8.0,30.0,23.0,4.0,8.0,7.0,23.0
0.468,0.571,0.852,14.0,26.0,20.0,6.0,5.0,19.0,28.0
0.462,0.364,0.652,16.0,35.0,18.0,7.0,3.0,18.0,23.0
0.505,0.419,0.647,11.0,44.0,28.0,8.0,8.0,17.0,14.0
0.514,0.407,1.0,10.0,25.0,28.0,7.0,8.0,20.0,16.0
0.43,0.314,0.909,9.0,36.0,24.0,6.0,4.0,22.0,14.0
0.438,0.235,0.571,13.0,37.0,18.0,11.0,6.0,18.0,18.0
0.5,0.48,0.84,11.0,40.0,24.0,9.0,4.0,16.0,13.0
0.342,0.2,0.769,17.0,28.0,14.0,7.0,3.0,17.0,35.0
0.484,0.364,0.947,12.0,29.0,29.0,6.0,6.0,7.0,28.0
0.469,0.522,0.789,13.0,30.0,29.0,6.0,1.0,16.0,21.0
0.376,0.214,0.882,16.0,35.0,11.0,4.0,4.0,14.0,13.0
0.466,0.571,0.708,19.0,37.0,29.0,15.0,5.0,11.0,21.0
0.517,0.4,1.0,9.0,39.0,25.0,3.0,5.0,16.0,23.0
0.602,0.333,0.75,13.0,27.0,31.0,9.0,11.0,20.0,16.0
0.486,0.455,0.759,8.0,35.0,18.0,8.0,2.0,12.0,20.0
0.402,0.273,0.684,11.0,26.0,15.0,7.0,4.0,11.0,12.0
0.5,0.4,0.714,13.0,34.0,25.0,4.0,6.0,9.0,22.0
0.5,0.75,0.727,8.0,38.0,24.0,4.0,3.0,17.0,20.0
0.425,0.333,0.731,9.0,35.0,27.0,8.0,3.0,11.0,10.0
0.469,0.786,0.833,12.0,23.0,18.0,2.0,0.0,9.0,20.0
0.465,0.125,0.556,11.0,34.0,31.0,9.0,2.0,12.0,22.0
0.486,0.367,0.87,9.0,26.0,22.0,6.0,2.0,20.0,19.0
0.429,0.5,0.591,7.0,35.0,21.0,12.0,5.0,21.0,24.0
0.411,0.227,0.72,13.0,29.0,26.0,10.0,4.0,20.0,20.0
0.375,0.556,0.789,13.0,29.0,19.0,4.0,3.0,14.0,16.0
0.5,0.231,0.793,11.0,32.0,22.0,8.0,6.0,16.0,18.0
0.402,0.261,0.743,10.0,31.0,15.0,7.0,8.0,12.0,19.0
0.604,0.6,0.778,14.0,26.0,42.0,6.0,2.0,18.0,22.0
0.506,0.273,0.724,8.0,36.0,21.0,4.0,10.0,16.0,16.0
0.479,0.385,0.815,9.0,44.0,20.0,3.0,10.0,13.0,14.0
0.465,0.217,0.818,12.0,34.0,21.0,4.0,5.0,11.0,18.0
0.545,0.583,0.571,7.0,36.0,36.0,8.0,4.0,13.0,24.0
0.526,0.393,0.586,13.0,35.0,21.0,4.0,5.0,20.0,21.0
0.429,0.37,0.758,7.0,31.0,29.0,8.0,3.0,17.0,19.0
0.474,0.286,0.828,6.0,40.0,20.0,5.0,2.0,12.0,19.0
0.494,0.533,0.692,13.0,25.0,33.0,7.0,2.0,16.0,24.0
0.5,0.367,0.667,12.0,35.0,24.0,11.0,5.0,23.0,15.0
0.558,0.462,0.864,6.0,31.0,32.0,10.0,7.0,17.0,15.0
0.459,0.478,0.708,5.0,39.0,26.0,7.0,7.0,14.0,25.0
0.506,0.375,0.75,16.0,32.0,29.0,6.0,6.0,10.0,14.0
0.527,0.412,0.778,9.0,34.0,29.0,10.0,3.0,13.0,22.0
0.494,0.4,0.692,8.0,46.0,29.0,8.0,9.0,15.0,20.0
0.385,0.333,0.9,17.0,37.0,19.0,8.0,4.0,7.0,16.0
0.406,0.276,0.848,14.0,43.0,17.0,10.0,8.0,20.0,32.0
0.478,0.429,0.667,10.0,35.0,17.0,8.0,8.0,17.0,17.0
0.507,0.375,0.731,14.0,33.0,29.0,7.0,5.0,13.0,18.0
0.37,0.343,0.765,8.0,35.0,19.0,11.0,5.0,17.0,23.0
0.489,0.4,0.714,11.0,35.0,18.0,10.0,2.0,10.0,26.0
0.467,0.36,0.739,16.0,36.0,22.0,9.0,5.0,13.0,22.0
0.453,0.417,0.786,12.0,34.0,22.0,12.0,5.0,22.0,28.0
0.5,0.286,0.75,13.0,32.0,23.0,11.0,4.0,10.0,19.0
0.422,0.37,0.789,10.0,32.0,21.0,9.0,2.0,15.0,21.0
0.609,0.579,0.833,9.0,24.0,22.0,7.0,2.0,20.0,28.0
0.393,0.267,0.818,21.0,27.0,21.0,8.0,15.0,19.0,18.0
0.471,0.286,0.778,15.0,31.0,18.0,4.0,4.0,8.0,23.0
0.523,0.419,0.619,8.0,32.0,23.0,6.0,6.0,14.0,21.0
0.377,0.25,0.704,6.0,35.0,17.0,2.0,3.0,13.0,28.0
0.387,0.31,0.704,11.0,34.0,24.0,5.0,7.0,13.0,20.0
0.551,0.4,0.55,8.0,38.0,27.0,6.0,7.0,18.0,19.0
0.414,0.273,0.818,6.0,31.0,18.0,6.0,2.0,11.0,22.0
0.542,0.423,0.833,12.0,35.0,28.0,8.0,7.0,12.0,17.0
0.388,0.13,0.786,3.0,37.0,14.0,7.0,9.0,8.0,18.0
0.489,0.467,0.913,7.0,33.0,30.0,8.0,10.0,7.0,16.0
0.382,0.333,0.828,13.0,33.0,17.0,6.0,1.0,12.0,17.0
0.407,0.318,0.619,12.0,31.0,14.0,6.0,5.0,12.0,14.0
0.5,0.2,0.857,7.0,33.0,24.0,10.0,10.0,15.0,21.0
0.38,0.176,0.767,12.0,29.0,18.0,7.0,9.0,14.0,22.0
0.522,0.444,0.76,4.0,30.0,19.0,8.0,9.0,14.0,19.0
0.435,0.346,1.0,10.0,29.0,17.0,7.0,8.0,14.0,29.0
0.548,0.259,0.893,3.0,24.0,28.0,17.0,9.0,12.0,24.0
0.563,0.429,0.864,9.0,34.0,25.0,4.0,4.0,9.0,15.0
0.435,0.355,0.813,11.0,33.0,25.0,4.0,4.0,10.0,18.0
0.414,0.333,0.714,13.0,35.0,18.0,7.0,4.0,16.0,22.0
0.551,0.25,0.706,6.0,36.0,28.0,7.0,4.0,16.0,19.0
0.438,0.333,0.846,6.0,43.0,28.0,8.0,7.0,10.0,24.0
0.573,0.357,0.741,15.0,34.0,26.0,6.0,13.0,26.0,24.0
0.595,0.37,0.654,5.0,38.0,28.0,7.0,6.0,13.0,19.0
0.438,0.4,0.783,11.0,31.0,29.0,6.0,1.0,17.0,18.0
0.526,0.429,0.778,4.0,34.0,27.0,6.0,2.0,8.0,24.0
0.463,0.3,0.813,8.0,39.0,18.0,4.0,6.0,9.0,23.0
0.5,0.471,0.649,13.0,39.0,23.0,4.0,3.0,14.0,22.0
0.526,0.514,0.742,12.0,32.0,25.0,8.0,5.0,24.0,20.0
0.511,0.333,0.667,15.0,37.0,17.0,4.0,4.0,12.0,20.0
0.481,0.111,0.833,8.0,34.0,15.0,12.0,4.0,14.0,17.0
0.523,0.313,0.739,17.0,24.0,21.0,10.0,1.0,9.0,18.0
0.441,0.316,0.765,18.0,31.0,19.0,6.0,8.0,20.0,13.0
0.451,0.478,0.8,10.0,27.0,29.0,10.0,5.0,17.0,25.0
0.388,0.25,0.632,11.0,29.0,18.0,7.0,3.0,12.0,25.0
0.52,0.632,0.8,9.0,30.0,30.0,13.0,4.0,23.0,21.0
0.527,0.333,0.8,7.0,32.0,22.0,10.0,4.0,13.0,23.0
0.465,0.4,0.88,10.0,39.0,31.0,4.0,3.0,12.0,11.0
0.411,0.318,0.824,7.0,40.0,18.0,4.0,6.0,13.0,21.0
0.443,0.448,0.905,7.0,46.0,23.0,4.0,2.0,16.0,21.0
0.387,0.154,0.727,14.0,24.0,20.0,3.0,6.0,11.0,24.0
0.407,0.333,0.696,11.0,29.0,19.0,8.0,3.0,11.0,19.0
0.451,0.283,0.85,11.0,39.0,32.0,5.0,1.0,10.0,14.0
0.561,0.258,0.9,4.0,31.0,23.0,5.0,2.0,9.0,27.0
0.451,0.391,0.719,18.0,35.0,16.0,4.0,4.0,17.0,27.0
0.422,0.48,0.611,15.0,36.0,26.0,11.0,3.0,14.0,15.0
0.433,0.3,0.789,12.0,30.0,20.0,4.0,5.0,10.0,10.0
0.528,0.346,0.833,9.0,37.0,25.0,9.0,6.0,18.0,23.0
0.4,0.0,1.0,10.0,44.0,27.0,7.0,5.0,17.0,20.0
0.632,0.452,0.769,6.0,37.0,32.0,6.0,3.0,15.0,15.0
0.564,0.333,0.857,8.0,37.0,31.0,8.0,5.0,14.0,17.0
0.565,0.474,0.727,9.0,23.0,28.0,7.0,6.0,14.0,18.0
0.5,0.318,0.826,12.0,29.0,26.0,8.0,7.0,13.0,23.0
0.398,0.37,0.714,14.0,23.0,23.0,9.0,5.0,11.0,21.0
0.444,0.294,0.722,13.0,30.0,21.0,11.0,5.0,17.0,19.0
0.513,0.417,0.818,7.0,26.0,30.0,9.0,1.0,14.0,22.0
0.488,0.37,0.8,12.0,28.0,26.0,10.0,8.0,16.0,23.0
0.444,0.429,0.75,14.0,33.0,18.0,4.0,6.0,16.0,20.0
0.363,0.207,0.889,10.0,35.0,18.0,4.0,4.0,13.0,19.0
0.507,0.375,0.685,10.0,35.0,25.0,6.0,4.0,12.0,28.0
0.531,0.5,0.794,4.0,34.0,25.0,8.0,8.0,18.0,12.0
0.44,0.413,0.833,14.0,44.0,32.0,5.0,4.0,16.0,25.0
0.459,0.32,0.8,19.0,27.0,29.0,11.0,6.0,7.0,21.0
0.43,0.5,0.815,9.0,26.0,23.0,7.0,8.0,14.0,21.0
0.37,0.16,0.813,12.0,39.0,15.0,5.0,1.0,15.0,19.0
0.435,0.222,0.885,14.0,30.0,26.0,6.0,8.0,20.0,31.0
0.404,0.304,0.862,10.0,34.0,12.0,11.0,3.0,8.0,23.0
0.36,0.231,0.613,16.0,29.0,22.0,12.0,4.0,15.0,22.0
0.4,0.353,0.696,9.0,22.0,16.0,6.0,3.0,11.0,14.0
0.488,0.267,0.824,12.0,36.0,19.0,2.0,1.0,14.0,19.0
0.455,0.4,0.686,19.0,26.0,22.0,10.0,5.0,13.0,26.0
0.472,0.364,0.704,12.0,34.0,22.0,4.0,4.0,8.0,24.0
0.551,0.529,0.815,17.0,27.0,30.0,5.0,0.0,16.0,24.0
0.371,0.189,0.8,6.0,41.0,16.0,4.0,3.0,11.0,24.0
0.494,0.36,0.941,6.0,30.0,25.0,3.0,0.0,14.0,21.0
0.469,0.148,0.719,3.0,43.0,24.0,5.0,7.0,13.0,24.0
0.532,0.4,0.75,12.0,34.0,24.0,8.0,4.0,15.0,20.0
0.419,0.333,0.783,18.0,30.0,23.0,7.0,7.0,10.0,19.0
0.621,0.4,0.895,4.0,32.0,35.0,11.0,4.0,15.0,19.0
0.517,0.27,0.815,3.0,25.0,32.0,7.0,4.0,15.0,18.0
0.487,0.6,0.667,5.0,37.0,27.0,7.0,6.0,7.0,18.0
0.531,0.333,0.793,6.0,31.0,23.0,9.0,5.0,8.0,21.0
0.47,0.381,0.708,16.0,30.0,18.0,7.0,5.0,20.0,17.0
0.403,0.273,0.8,8.0,25.0,16.0,5.0,5.0,18.0,27.0
0.566,0.214,0.727,7.0,32.0,27.0,10.0,8.0,11.0,20.0
0.43,0.276,0.929,11.0,34.0,16.0,3.0,6.0,11.0,23.0
0.423,0.188,0.632,11.0,27.0,23.0,11.0,4.0,12.0,22.0
0.376,0.176,0.929,15.0,35.0,17.0,8.0,7.0,15.0,26.0
0.433,0.308,0.846,6.0,36.0,23.0,8.0,1.0,19.0,18.0
0.364,0.25,0.6,16.0,31.0,13.0,11.0,2.0,17.0,21.0
0.439,0.278,0.5,7.0,36.0,24.0,3.0,3.0,15.0,20.0
0.493,0.455,0.652,6.0,36.0,18.0,2.0,3.0,12.0,20.0
0.479,0.444,0.844,10.0,27.0,17.0,9.0,4.0,13.0,21.0
0.468,0.313,0.879,4.0,45.0,26.0,8.0,2.0,13.0,19.0
0.456,0.412,0.75,4.0,38.0,27.0,7.0,4.0,21.0,21.0
0.506,0.414,0.8,7.0,33.0,25.0,7.0,7.0,17.0,20.0
0.344,0.182,0.759,17.0,28.0,22.0,8.0,10.0,13.0,19.0
0.42,0.333,0.609,10.0,38.0,26.0,4.0,5.0,16.0,21.0
0.494,0.611,0.692,11.0,30.0,19.0,8.0,3.0,18.0,21.0
0.406,0.225,0.833,12.0,33.0,25.0,11.0,2.0,21.0,18.0
0.372,0.261,0.895,13.0,29.0,20.0,7.0,2.0,12.0,27.0
0.53,0.308,0.679,13.0,31.0,23.0,10.0,8.0,14.0,18.0
0.487,0.444,0.792,14.0,25.0,21.0,10.0,7.0,22.0,26.0
0.507,0.524,0.788,12.0,37.0,25.0,8.0,8.0,17.0,22.0
0.346,0.063,0.69,14.0,26.0,11.0,10.0,5.0,12.0,22.0
0.514,0.167,0.743,10.0,36.0,24.0,6.0,2.0,15.0,14.0
0.382,0.3,0.761,22.0,31.0,22.0,14.0,12.0,17.0,22.0
0.565,0.542,0.833,8.0,29.0,29.0,10.0,5.0,12.0,24.0
0.41,0.316,0.848,16.0,20.0,18.0,7.0,4.0,13.0,25.0
0.345,0.348,0.647,14.0,39.0,20.0,2.0,1.0,16.0,15.0
0.47,0.333,0.8,12.0,26.0,25.0,10.0,8.0,14.0,24.0
0.493,0.357,0.588,13.0,23.0,28.0,10.0,5.0,12.0,23.0
0.468,0.25,0.786,12.0,34.0,17.0,5.0,5.0,18.0,20.0
0.495,0.417,0.733,6.0,39.0,28.0,11.0,5.0,9.0,13.0
0.422,0.538,0.857,14.0,32.0,19.0,6.0,4.0,17.0,20.0
0.479,0.292,0.846,16.0,32.0,26.0,4.0,2.0,11.0,25.0
0.548,0.464,0.719,7.0,32.0,25.0,6.0,7.0,19.0,17.0
0.518,0.5,0.789,11.0,34.0,26.0,4.0,8.0,12.0,22.0
0.437,0.2,0.789,10.0,36.0,16.0,7.0,5.0,15.0,21.0
0.451,0.435,0.692,11.0,30.0,16.0,8.0,7.0,14.0,17.0
0.443,0.318,0.824,18.0,29.0,21.0,10.0,3.0,13.0,26.0
0.524,0.368,0.853,7.0,39.0,22.0,4.0,5.0,17.0,22.0
0.475,0.267,0.78,9.0,33.0,15.0,9.0,2.0,11.0,20.0
0.493,0.455,0.773,7.0,32.0,21.0,4.0,6.0,18.0,20.0
0.479,0.222,0.759,22.0,39.0,32.0,9.0,8.0,17.0,27.0
0.529,0.419,0.846,11.0,40.0,24.0,3.0,6.0,14.0,16.0
0.443,0.382,0.917,19.0,36.0,23.0,10.0,5.0,14.0,17.0
0.363,0.295,0.957,7.0,35.0,19.0,8.0,5.0,16.0,17.0
0.495,0.385,0.762,17.0,43.0,31.0,11.0,6.0,18.0,23.0
0.513,0.429,0.625,12.0,29.0,24.0,7.0,8.0,14.0,21.0
0.575,0.531,0.8,7.0,37.0,30.0,8.0,2.0,19.0,15.0
0.613,0.595,0.857,5.0,30.0,36.0,12.0,7.0,11.0,19.0
0.514,0.533,0.611,10.0,28.0,27.0,7.0,4.0,20.0,33.0
0.425,0.214,0.889,11.0,27.0,24.0,4.0,8.0,9.0,18.0
0.463,0.444,0.621,15.0,28.0,24.0,11.0,4.0,15.0,20.0
0.574,0.462,0.872,6.0,27.0,16.0,7.0,6.0,12.0,25.0
0.288,0.188,0.556,15.0,33.0,11.0,9.0,8.0,18.0,21.0
0.407,0.438,0.654,12.0,32.0,15.0,10.0,6.0,10.0,21.0
0.465,0.318,0.6,12.0,23.0,24.0,8.0,2.0,12.0,17.0
0.474,0.182,0.815,6.0,30.0,21.0,11.0,5.0,13.0,22.0
0.359,0.345,0.72,17.0,33.0,19.0,10.0,7.0,13.0,22.0
0.534,0.389,0.917,6.0,22.0,26.0,10.0,2.0,15.0,20.0
0.423,0.367,0.667,12.0,41.0,25.0,8.0,7.0,17.0,18.0
0.488,0.526,0.808,11.0,27.0,27.0,12.0,3.0,15.0,20.0
0.5,0.25,0.882,4.0,26.0,24.0,5.0,7.0,16.0,20.0
0.538,0.571,0.889,10.0,29.0,27.0,14.0,0.0,16.0,22.0
0.542,0.364,0.929,11.0,29.0,29.0,7.0,4.0,16.0,19.0
0.422,0.143,0.864,16.0,28.0,20.0,10.0,2.0,15.0,16.0
0.364,0.304,0.697,12.0,36.0,21.0,7.0,6.0,13.0,28.0
0.338,0.308,0.914,9.0,32.0,19.0,8.0,8.0,13.0,23.0
0.527,0.625,0.69,9.0,30.0,32.0,7.0,7.0,11.0,21.0
0.41,0.353,0.529,13.0,27.0,24.0,11.0,6.0,17.0,20.0
0.4,0.381,0.815,12.0,30.0,18.0,3.0,8.0,14.0,14.0
0.488,0.487,0.826,7.0,31.0,31.0,6.0,3.0,20.0,16.0
0.525,0.524,0.857,9.0,31.0,28.0,4.0,2.0,12.0,20.0
0.379,0.211,0.9,16.0,37.0,20.0,6.0,4.0,16.0,18.0
0.481,0.643,0.882,10.0,36.0,21.0,10.0,9.0,22.0,22.0
0.447,0.348,0.667,17.0,33.0,21.0,7.0,4.0,10.0,18.0
0.409,0.375,0.571,15.0,40.0,25.0,10.0,11.0,21.0,19.0
0.437,0.448,0.833,7.0,34.0,27.0,7.0,5.0,8.0,15.0
0.405,0.263,0.536,11.0,28.0,14.0,13.0,3.0,15.0,14.0
0.457,0.444,0.6,11.0,27.0,26.0,5.0,2.0,8.0,16.0
0.409,0.357,0.611,15.0,39.0,22.0,11.0,4.0,12.0,19.0
0.42,0.41,0.696,13.0,33.0,24.0,6.0,1.0,11.0,18.0
0.365,0.286,0.81,14.0,26.0,18.0,11.0,5.0,18.0,36.0
0.375,0.286,0.722,8.0,38.0,11.0,4.0,4.0,8.0,17.0
0.449,0.391,0.741,8.0,30.0,21.0,8.0,3.0,8.0,17.0
0.465,0.357,0.793,11.0,31.0,15.0,6.0,8.0,18.0,25.0
0.43,0.476,0.75,10.0,29.0,24.0,13.0,5.0,12.0,21.0
0.452,0.458,0.75,10.0,34.0,19.0,8.0,2.0,19.0,19.0
0.475,0.538,0.75,9.0,33.0,24.0,3.0,3.0,7.0,20.0
0.436,0.2,0.857,10.0,30.0,27.0,4.0,7.0,10.0,29.0
0.456,0.273,0.81,10.0,28.0,21.0,11.0,2.0,16.0,22.0
0.488,0.571,0.833,7.0,31.0,24.0,5.0,7.0,10.0,22.0
0.477,0.378,0.926,19.0,38.0,24.0,3.0,6.0,20.0,22.0
0.446,0.333,0.818,7.0,36.0,19.0,7.0,6.0,11.0,22.0
0.462,0.263,0.714,9.0,29.0,22.0,7.0,2.0,15.0,20.0
0.565,0.348,0.714,12.0,31.0,29.0,9.0,6.0,13.0,20.0
0.44,0.344,0.742,10.0,30.0,22.0,4.0,3.0,15.0,21.0
0.542,0.375,0.783,4.0,41.0,27.0,10.0,6.0,17.0,21.0
