fg_pct_away,fg3_pct_away,ft_pct_away,oreb_away,dreb_away,ast_away,stl_away,blk_away,tov_away,pf_away
0.446,0.412,0.824,10.0,30.0,18.0,12.0,4.0,19.0,17.0
0.397,0.313,0.882,8.0,32.0,19.0,7.0,3.0,13.0,22.0
0.458,0.417,0.727,9.0,43.0,14.0,4.0,10.0,18.0,24.0
0.4,0.231,0.842,8.0,24.0,21.0,12.0,3.0,14.0,16.0
0.465,0.143,0.8,9.0,19.0,22.0,9.0,1.0,12.0,26.0
0.44,0.3,0.788,6.0,32.0,20.0,13.0,4.0,23.0,24.0
0.391,0.3,0.895,10.0,34.0,20.0,6.0,7.0,15.0,21.0
0.481,0.273,0.667,20.0,23.0,19.0,6.0,6.0,18.0,23.0
0.455,0.419,0.737,14.0,44.0,30.0,8.0,6.0,14.0,19.0
0.527,0.375,0.846,11.0,32.0,19.0,6.0,4.0,14.0,15.0
0.453,0.444,0.846,7.0,27.0,26.0,3.0,4.0,13.0,24.0
0.479,0.333,0.778,14.0,26.0,19.0,2.0,3.0,20.0,18.0
0.422,0.421,0.731,13.0,28.0,23.0,10.0,5.0,12.0,24.0
0.403,0.111,0.767,10.0,32.0,18.0,14.0,3.0,14.0,21.0
0.447,0.333,0.733,11.0,42.0,13.0,8.0,5.0,23.0,22.0
0.461,0.308,0.667,10.0,29.0,24.0,15.0,3.0,17.0,20.0
0.494,0.259,0.958,8.0,39.0,27.0,7.0,5.0,16.0,18.0
0.449,0.231,0.885,7.0,29.0,17.0,6.0,2.0,11.0,21.0
0.514,0.583,0.5,10.0,33.0,25.0,8.0,5.0,16.0,18.0
0.553,0.4,0.8,4.0,42.0,22.0,7.0,7.0,13.0,14.0
0.45,0.345,0.793,10.0,33.0,18.0,6.0,4.0,15.0,17.0
0.525,0.4,0.947,10.0,29.0,23.0,6.0,8.0,17.0,24.0
0.405,0.214,0.769,10.0,29.0,17.0,10.0,4.0,18.0,19.0
0.518,0.4,0.852,10.0,21.0,25.0,11.0,3.0,13.0,28.0
0.51,0.367,0.583,12.0,43.0,23.0,8.0,5.0,21.0,29.0
0.441,0.75,0.784,13.0,31.0,24.0,5.0,9.0,20.0,25.0
0.526,0.435,0.778,7.0,24.0,28.0,8.0,6.0,17.0,22.0
0.37,0.3,0.649,8.0,31.0,12.0,5.0,3.0,11.0,19.0
0.441,0.276,0.708,10.0,22.0,34.0,9.0,4.0,18.0,23.0
0.447,0.391,0.581,15.0,30.0,20.0,4.0,8.0,12.0,26.0
0.452,0.425,0.85,7.0,33.0,28.0,12.0,3.0,14.0,18.0
0.412,0.318,0.857,13.0,36.0,20.0,7.0,3.0,10.0,19.0
0.424,0.4,0.656,15.0,29.0,24.0,10.0,2.0,11.0,22.0
0.483,0.381,0.75,10.0,38.0,24.0,6.0,7.0,10.0,18.0
0.308,0.256,0.667,14.0,28.0,13.0,4.0,7.0,10.0,21.0
0.47,0.316,0.792,8.0,39.0,25.0,10.0,3.0,12.0,13.0
0.452,0.316,0.952,13.0,28.0,28.0,11.0,4.0,17.0,24.0
0.402,0.346,0.5,9.0,35.0,17.0,8.0,3.0,13.0,21.0
0.353,0.143,0.583,10.0,21.0,16.0,6.0,3.0,16.0,17.0
0.407,0.333,0.85,11.0,28.0,18.0,3.0,5.0,6.0,18.0
0.403,0.19,0.744,3.0,30.0,19.0,6.0,5.0,17.0,27.0
0.437,0.4,0.708,14.0,31.0,15.0,6.0,2.0,18.0,23.0
0.425,0.2,1.0,12.0,24.0,22.0,8.0,8.0,15.0,28.0
0.505,0.342,0.6,11.0,30.0,35.0,4.0,4.0,5.0,21.0
0.484,0.344,0.917,10.0,32.0,27.0,5.0,2.0,11.0,21.0
0.406,0.36,0.788,22.0,34.0,24.0,7.0,10.0,21.0,34.0
0.449,0.385,0.8,6.0,27.0,11.0,6.0,5.0,18.0,19.0
0.38,0.318,0.833,13.0,36.0,20.0,10.0,9.0,8.0,20.0
0.432,0.452,0.739,13.0,36.0,26.0,7.0,9.0,13.0,16.0
0.481,0.222,0.833,10.0,29.0,28.0,4.0,4.0,10.0,17.0
0.471,0.4,0.76,12.0,22.0,25.0,6.0,2.0,23.0,17.0
0.432,0.235,0.75,18.0,36.0,25.0,4.0,3.0,17.0,15.0
0.513,0.5,0.909,7.0,30.0,22.0,6.0,5.0,15.0,17.0
0.556,0.563,0.857,5.0,36.0,37.0,11.0,4.0,14.0,21.0
0.431,0.303,0.88,22.0,33.0,24.0,8.0,3.0,14.0,15.0
0.538,0.7,0.625,11.0,31.0,26.0,4.0,7.0,21.0,17.0
0.367,0.333,0.818,10.0,31.0,16.0,6.0,5.0,16.0,17.0
0.472,0.227,0.923,17.0,31.0,27.0,8.0,6.0,13.0,21.0
0.476,0.353,0.895,12.0,41.0,29.0,5.0,8.0,17.0,20.0
0.465,0.286,0.706,11.0,26.0,20.0,13.0,6.0,16.0,19.0
0.414,0.316,0.676,14.0,25.0,20.0,9.0,0.0,13.0,24.0
0.444,0.385,0.857,8.0,29.0,20.0,10.0,3.0,18.0,19.0
0.347,0.231,0.75,10.0,43.0,16.0,5.0,5.0,12.0,17.0
0.484,0.417,0.667,13.0,34.0,30.0,4.0,5.0,12.0,17.0
0.566,0.417,0.667,9.0,34.0,30.0,7.0,5.0,10.0,28.0
0.365,0.0,0.619,6.0,31.0,19.0,6.0,6.0,14.0,14.0
0.455,0.314,0.786,11.0,38.0,26.0,7.0,5.0,21.0,23.0
0.48,0.45,0.821,7.0,29.0,15.0,9.0,2.0,13.0,17.0
0.518,0.571,0.75,9.0,20.0,31.0,6.0,7.0,17.0,21.0
0.545,0.588,0.897,8.0,30.0,24.0,4.0,9.0,19.0,25.0
0.532,0.348,0.625,6.0,31.0,15.0,7.0,5.0,20.0,26.0
0.44,0.412,0.833,13.0,21.0,21.0,8.0,3.0,9.0,25.0
0.541,0.44,0.842,9.0,32.0,28.0,10.0,3.0,12.0,20.0
0.477,0.292,0.857,10.0,40.0,25.0,7.0,7.0,13.0,17.0
0.434,0.375,0.944,12.0,27.0,18.0,8.0,4.0,14.0,22.0
0.411,0.25,0.763,15.0,29.0,10.0,15.0,10.0,13.0,25.0
0.519,0.25,0.765,9.0,33.0,32.0,7.0,4.0,18.0,18.0
0.389,0.429,0.767,17.0,36.0,26.0,5.0,3.0,14.0,20.0
0.517,0.407,0.833,7.0,37.0,20.0,6.0,4.0,19.0,28.0
0.481,0.357,0.81,6.0,32.0,19.0,10.0,3.0,15.0,23.0
0.441,0.308,0.773,15.0,31.0,21.0,7.0,5.0,10.0,17.0
0.409,0.167,0.565,11.0,33.0,15.0,11.0,4.0,10.0,17.0
0.5,0.478,0.625,7.0,24.0,17.0,5.0,2.0,10.0,20.0
0.533,0.364,0.769,7.0,33.0,35.0,5.0,3.0,10.0,27.0
0.4,0.323,0.944,10.0,38.0,18.0,10.0,9.0,12.0,21.0
0.375,0.424,0.609,16.0,34.0,27.0,13.0,4.0,8.0,22.0
0.455,0.32,0.821,10.0,30.0,16.0,3.0,3.0,15.0,29.0
0.602,0.593,0.824,7.0,41.0,35.0,9.0,4.0,13.0,23.0
0.482,0.378,0.762,11.0,46.0,36.0,3.0,14.0,11.0,18.0
0.545,0.531,0.8,10.0,29.0,28.0,10.0,5.0,11.0,28.0
0.423,0.333,0.727,8.0,29.0,14.0,9.0,4.0,12.0,21.0
0.507,0.333,0.87,10.0,29.0,20.0,4.0,6.0,15.0,26.0
0.521,0.429,0.767,10.0,37.0,24.0,3.0,3.0,16.0,23.0
0.372,0.2,0.579,14.0,32.0,22.0,10.0,3.0,18.0,19.0
0.489,0.422,0.714,13.0,30.0,34.0,6.0,4.0,15.0,11.0
0.461,0.385,0.727,7.0,34.0,16.0,4.0,4.0,14.0,18.0
0.369,0.286,0.667,15.0,30.0,18.0,9.0,1.0,19.0,27.0
0.429,0.333,0.769,18.0,23.0,19.0,5.0,0.0,10.0,18.0
0.457,0.24,0.808,7.0,31.0,16.0,5.0,5.0,14.0,22.0
0.48,0.409,0.667,10.0,35.0,22.0,6.0,7.0,16.0,13.0
0.447,0.25,0.903,14.0,36.0,18.0,3.0,4.0,7.0,20.0
0.494,0.346,0.9,9.0,25.0,31.0,12.0,2.0,22.0,26.0
0.456,0.25,0.743,9.0,29.0,17.0,7.0,9.0,20.0,24.0
0.443,0.29,0.923,6.0,39.0,33.0,4.0,3.0,10.0,14.0
0.435,0.333,0.63,13.0,28.0,23.0,8.0,11.0,14.0,23.0
0.488,0.474,0.7,6.0,32.0,23.0,5.0,6.0,12.0,18.0
0.538,0.286,1.0,15.0,30.0,38.0,8.0,6.0,8.0,14.0
0.437,0.563,1.0,11.0,29.0,26.0,9.0,6.0,15.0,29.0
0.444,0.188,0.55,8.0,25.0,15.0,3.0,4.0,14.0,24.0
0.432,0.364,0.789,15.0,31.0,21.0,11.0,3.0,24.0,30.0
0.477,0.182,0.732,18.0,27.0,22.0,15.0,5.0,13.0,21.0
0.506,0.37,0.6,9.0,30.0,23.0,5.0,4.0,11.0,22.0
0.344,0.222,0.762,23.0,23.0,18.0,6.0,3.0,15.0,18.0
0.478,0.273,0.955,8.0,37.0,18.0,8.0,5.0,5.0,21.0
0.413,0.273,0.909,4.0,38.0,14.0,7.0,5.0,17.0,13.0
0.45,0.294,0.727,11.0,38.0,16.0,4.0,2.0,15.0,20.0
0.544,0.5,0.737,11.0,36.0,29.0,9.0,3.0,20.0,25.0
0.424,0.344,0.818,12.0,28.0,27.0,8.0,7.0,16.0,16.0
0.407,0.278,0.905,12.0,38.0,22.0,6.0,7.0,13.0,17.0
0.4,0.261,0.692,12.0,32.0,23.0,10.0,7.0,17.0,26.0
0.463,0.429,0.711,9.0,30.0,23.0,9.0,2.0,16.0,22.0
0.469,0.341,0.846,10.0,31.0,25.0,7.0,5.0,10.0,15.0
0.465,0.267,0.692,19.0,35.0,17.0,3.0,5.0,16.0,20.0
0.429,0.25,0.714,14.0,27.0,19.0,7.0,4.0,16.0,22.0
0.519,0.353,0.833,9.0,44.0,17.0,7.0,9.0,23.0,16.0
0.461,0.306,0.81,8.0,27.0,18.0,13.0,2.0,16.0,17.0
0.432,0.333,0.762,7.0,33.0,20.0,10.0,6.0,13.0,18.0
0.489,0.395,1.0,7.0,42.0,23.0,9.0,5.0,11.0,20.0
0.463,0.333,0.6,6.0,26.0,16.0,5.0,4.0,8.0,17.0
0.506,0.414,0.75,5.0,41.0,23.0,10.0,9.0,13.0,17.0
0.5,0.273,0.905,6.0,35.0,22.0,4.0,7.0,10.0,23.0
0.554,0.529,0.722,16.0,37.0,23.0,6.0,2.0,13.0,19.0
0.356,0.348,0.833,12.0,34.0,16.0,8.0,6.0,18.0,14.0
0.522,0.417,0.92,5.0,32.0,28.0,6.0,3.0,19.0,23.0
0.405,0.2,0.868,10.0,31.0,17.0,6.0,6.0,18.0,26.0
0.475,0.487,0.875,9.0,33.0,29.0,4.0,4.0,14.0,24.0
0.427,0.4,0.875,10.0,36.0,16.0,10.0,7.0,24.0,16.0
0.5,0.429,0.886,4.0,28.0,19.0,3.0,4.0,17.0,14.0
0.5,0.227,0.824,4.0,33.0,26.0,7.0,5.0,12.0,19.0
0.429,0.333,0.762,20.0,20.0,20.0,10.0,2.0,15.0,20.0
0.483,0.367,0.792,7.0,25.0,34.0,14.0,1.0,17.0,18.0
0.381,0.294,0.762,12.0,29.0,19.0,4.0,2.0,12.0,30.0
0.376,0.346,0.786,7.0,29.0,16.0,9.0,3.0,12.0,27.0
0.383,0.263,0.864,14.0,31.0,24.0,7.0,6.0,9.0,15.0
0.375,0.357,0.692,19.0,30.0,21.0,5.0,3.0,15.0,24.0
0.452,0.387,0.833,13.0,40.0,20.0,9.0,9.0,17.0,24.0
0.526,0.556,0.966,0.0,32.0,17.0,8.0,7.0,18.0,21.0
0.452,0.381,0.95,11.0,33.0,24.0,6.0,6.0,10.0,21.0
0.486,0.4,0.76,11.0,26.0,19.0,9.0,2.0,20.0,22.0
0.446,0.333,0.833,12.0,19.0,12.0,6.0,4.0,19.0,26.0
0.382,0.556,0.769,10.0,30.0,20.0,7.0,3.0,13.0,21.0
0.468,0.0,0.667,17.0,22.0,18.0,7.0,3.0,21.0,20.0
0.391,0.3,1.0,22.0,23.0,20.0,5.0,1.0,12.0,27.0
0.405,0.318,0.8,11.0,26.0,20.0,7.0,4.0,12.0,20.0
0.444,0.158,0.824,12.0,33.0,20.0,9.0,2.0,10.0,24.0
0.38,0.214,0.852,13.0,36.0,18.0,6.0,6.0,24.0,31.0
0.464,0.333,0.857,12.0,28.0,28.0,6.0,1.0,17.0,17.0
0.448,0.429,0.688,11.0,37.0,26.0,7.0,2.0,18.0,19.0
0.405,0.375,0.8,12.0,24.0,21.0,10.0,4.0,15.0,19.0
0.391,0.364,1.0,9.0,39.0,23.0,6.0,5.0,15.0,17.0
0.414,0.176,0.767,18.0,25.0,21.0,9.0,6.0,17.0,19.0
0.463,0.4,0.667,5.0,32.0,17.0,7.0,7.0,9.0,17.0
0.44,0.267,0.571,10.0,31.0,22.0,14.0,8.0,13.0,23.0
0.375,0.282,0.75,17.0,34.0,18.0,7.0,4.0,14.0,27.0
0.388,0.484,0.741,13.0,31.0,21.0,6.0,0.0,10.0,19.0
0.322,0.279,0.654,11.0,35.0,21.0,5.0,4.0,15.0,18.0
0.375,0.294,0.6,10.0,35.0,17.0,5.0,6.0,17.0,14.0
0.469,0.182,0.857,16.0,40.0,18.0,7.0,7.0,14.0,25.0
0.427,0.167,0.917,12.0,27.0,17.0,5.0,4.0,21.0,17.0
0.429,0.333,0.923,8.0,34.0,23.0,11.0,7.0,15.0,20.0
0.494,0.333,0.826,4.0,26.0,23.0,7.0,6.0,15.0,29.0
0.5,0.464,0.741,9.0,32.0,23.0,7.0,4.0,19.0,21.0
0.435,0.386,0.857,10.0,32.0,26.0,8.0,4.0,19.0,19.0
0.547,0.55,0.778,10.0,27.0,28.0,9.0,5.0,15.0,19.0
0.455,0.429,0.7,5.0,35.0,15.0,9.0,7.0,19.0,22.0
0.564,0.538,0.824,7.0,34.0,28.0,5.0,8.0,9.0,25.0
0.438,0.412,0.682,15.0,30.0,20.0,6.0,3.0,12.0,27.0
0.458,0.5,0.923,15.0,34.0,22.0,12.0,6.0,17.0,17.0
0.417,0.19,0.786,14.0,25.0,23.0,13.0,6.0,14.0,23.0
0.506,0.35,0.871,11.0,38.0,30.0,5.0,7.0,15.0,23.0
0.378,0.346,0.538,12.0,22.0,17.0,10.0,4.0,10.0,14.0
0.463,0.395,0.769,3.0,32.0,21.0,6.0,2.0,18.0,16.0
0.421,0.118,0.833,9.0,28.0,16.0,7.0,1.0,17.0,26.0
0.5,0.389,0.71,8.0,36.0,17.0,7.0,4.0,17.0,16.0
0.598,0.468,0.8,6.0,32.0,41.0,11.0,1.0,14.0,23.0
0.365,0.364,0.692,12.0,27.0,15.0,6.0,3.0,14.0,21.0
0.363,0.333,0.724,11.0,28.0,19.0,12.0,2.0,18.0,17.0
0.413,0.353,0.833,10.0,31.0,20.0,6.0,7.0,10.0,16.0
0.378,0.118,0.719,12.0,30.0,18.0,9.0,1.0,15.0,23.0
0.469,0.304,0.706,8.0,23.0,22.0,10.0,2.0,13.0,19.0
0.39,0.231,0.654,13.0,33.0,21.0,7.0,3.0,13.0,18.0
0.507,0.333,0.75,10.0,32.0,23.0,7.0,5.0,13.0,18.0
0.372,0.579,0.5,11.0,31.0,23.0,10.0,2.0,10.0,25.0
0.481,0.444,0.8,15.0,31.0,19.0,10.0,5.0,16.0,24.0
0.366,0.381,0.767,10.0,26.0,13.0,4.0,5.0,16.0,13.0
0.438,0.2,0.688,10.0,26.0,23.0,6.0,4.0,7.0,24.0
0.521,0.524,0.538,3.0,29.0,30.0,8.0,3.0,16.0,17.0
0.416,0.188,0.8,12.0,31.0,28.0,9.0,6.0,15.0,19.0
0.432,0.2,0.56,9.0,21.0,16.0,5.0,2.0,15.0,29.0
0.341,0.231,0.5,10.0,33.0,14.0,9.0,1.0,21.0,16.0
0.427,0.5,0.652,12.0,35.0,16.0,12.0,2.0,20.0,15.0
0.456,0.316,0.853,6.0,35.0,22.0,8.0,6.0,13.0,26.0
0.448,0.4,0.9,11.0,25.0,21.0,13.0,4.0,15.0,19.0
0.373,0.25,0.923,10.0,34.0,18.0,6.0,6.0,15.0,28.0
0.473,0.306,0.706,16.0,33.0,27.0,16.0,3.0,20.0,22.0
0.43,0.278,0.944,18.0,23.0,18.0,11.0,3.0,19.0,19.0
0.386,0.176,0.75,12.0,34.0,14.0,7.0,9.0,18.0,32.0
0.404,0.25,0.7,17.0,29.0,18.0,7.0,4.0,15.0,21.0
0.463,0.385,0.714,12.0,40.0,21.0,5.0,6.0,9.0,10.0
0.483,0.385,0.643,8.0,33.0,26.0,4.0,4.0,13.0,20.0
0.42,0.375,0.684,7.0,25.0,16.0,9.0,5.0,8.0,15.0
0.422,0.25,0.806,19.0,20.0,24.0,9.0,6.0,13.0,25.0
0.447,0.333,0.76,10.0,31.0,30.0,4.0,6.0,12.0,21.0
0.543,0.529,0.733,2.0,24.0,32.0,13.0,3.0,8.0,23.0
0.412,0.304,0.833,14.0,33.0,18.0,7.0,8.0,17.0,25.0
0.47,0.563,0.739,13.0,21.0,28.0,12.0,5.0,15.0,21.0
0.481,0.304,0.792,14.0,18.0,19.0,12.0,3.0,12.0,19.0
0.446,0.455,0.622,15.0,22.0,16.0,10.0,5.0,18.0,27.0
0.466,0.567,0.724,9.0,34.0,29.0,6.0,5.0,7.0,22.0
0.513,0.381,0.88,8.0,32.0,15.0,10.0,4.0,20.0,27.0
0.483,0.429,0.75,14.0,30.0,32.0,11.0,5.0,20.0,15.0
0.4,0.214,1.0,9.0,32.0,19.0,6.0,3.0,11.0,17.0
0.412,0.263,0.696,8.0,30.0,22.0,4.0,3.0,14.0,20.0
0.348,0.207,0.955,11.0,30.0,14.0,11.0,5.0,15.0,21.0
0.5,0.75,0.714,15.0,28.0,22.0,10.0,8.0,16.0,23.0
0.477,0.458,0.842,9.0,38.0,25.0,6.0,4.0,19.0,13.0
0.467,0.429,0.708,9.0,37.0,30.0,5.0,4.0,10.0,19.0
0.407,0.192,0.81,10.0,36.0,20.0,6.0,4.0,12.0,17.0
0.493,0.583,0.792,7.0,24.0,24.0,8.0,5.0,23.0,28.0
0.434,0.375,0.828,11.0,33.0,21.0,5.0,6.0,17.0,26.0
0.548,0.344,0.833,10.0,49.0,29.0,6.0,9.0,18.0,17.0
0.385,0.353,0.941,19.0,23.0,23.0,6.0,5.0,12.0,21.0
0.457,0.304,0.72,13.0,28.0,22.0,13.0,1.0,18.0,26.0
0.51,0.349,0.833,15.0,28.0,33.0,11.0,4.0,16.0,21.0
0.411,0.405,0.895,11.0,38.0,24.0,5.0,2.0,19.0,13.0
0.456,0.5,0.588,10.0,34.0,15.0,7.0,5.0,13.0,21.0
0.553,0.222,0.667,6.0,30.0,20.0,10.0,3.0,10.0,22.0
0.467,0.143,0.952,8.0,24.0,16.0,11.0,8.0,17.0,24.0
0.425,0.353,0.682,16.0,20.0,28.0,10.0,1.0,15.0,13.0
0.364,0.25,0.737,10.0,25.0,17.0,12.0,3.0,9.0,12.0
0.543,0.333,0.864,6.0,36.0,26.0,9.0,7.0,22.0,16.0
0.382,0.311,0.821,17.0,30.0,25.0,10.0,4.0,14.0,22.0
0.451,0.467,0.778,11.0,30.0,27.0,4.0,3.0,15.0,14.0
0.35,0.256,0.7,15.0,29.0,15.0,8.0,8.0,19.0,24.0
0.5,0.472,0.871,4.0,31.0,27.0,10.0,4.0,17.0,32.0
0.474,0.333,0.917,10.0,25.0,24.0,9.0,6.0,18.0,17.0
0.545,0.417,0.786,5.0,30.0,19.0,7.0,7.0,21.0,30.0
0.379,0.28,0.778,12.0,28.0,18.0,13.0,3.0,19.0,10.0
0.505,0.333,0.727,16.0,46.0,33.0,6.0,5.0,8.0,21.0
0.263,0.222,0.879,20.0,21.0,10.0,15.0,4.0,16.0,21.0
0.393,0.185,0.826,6.0,29.0,23.0,5.0,1.0,9.0,15.0
0.519,0.519,0.714,8.0,27.0,18.0,7.0,6.0,18.0,23.0
0.333,0.222,0.571,9.0,33.0,22.0,8.0,5.0,13.0,20.0
0.453,0.286,0.725,12.0,33.0,23.0,7.0,3.0,12.0,19.0
0.588,0.833,0.733,4.0,31.0,30.0,4.0,5.0,9.0,16.0
0.409,0.36,0.6,9.0,27.0,20.0,7.0,5.0,16.0,21.0
0.494,0.357,0.826,6.0,32.0,25.0,5.0,5.0,17.0,21.0
0.538,0.56,0.778,4.0,25.0,21.0,4.0,4.0,12.0,17.0
0.5,0.4,0.71,9.0,31.0,22.0,10.0,4.0,8.0,18.0
0.411,0.29,0.852,15.0,33.0,11.0,9.0,8.0,13.0,15.0
0.542,0.385,0.5,6.0,27.0,30.0,5.0,1.0,20.0,15.0
0.526,0.643,0.714,15.0,35.0,33.0,8.0,7.0,19.0,16.0
0.468,0.385,0.792,9.0,34.0,19.0,9.0,7.0,18.0,22.0
0.383,0.0,0.692,15.0,34.0,11.0,7.0,6.0,17.0,22.0
0.468,0.231,0.821,12.0,46.0,26.0,6.0,9.0,13.0,29.0
0.419,0.467,0.806,13.0,33.0,17.0,4.0,7.0,17.0,24.0
0.474,0.385,0.73,14.0,30.0,26.0,8.0,5.0,16.0,20.0
0.464,0.4,0.7,16.0,30.0,13.0,4.0,2.0,19.0,30.0
0.447,0.25,0.8,21.0,32.0,23.0,7.0,6.0,28.0,31.0
0.511,0.321,0.733,16.0,27.0,19.0,3.0,1.0,14.0,26.0
0.415,0.286,0.833,16.0,29.0,18.0,11.0,7.0,16.0,29.0
0.462,0.435,0.846,14.0,38.0,21.0,7.0,4.0,14.0,15.0
0.477,0.361,0.857,4.0,35.0,29.0,4.0,3.0,12.0,18.0
0.431,0.0,0.5,8.0,33.0,20.0,4.0,2.0,26.0,25.0
0.46,0.344,0.733,10.0,39.0,21.0,5.0,0.0,12.0,21.0
0.403,0.333,0.7,17.0,29.0,21.0,6.0,3.0,14.0,19.0
0.451,0.25,0.567,11.0,31.0,21.0,9.0,7.0,17.0,17.0
0.373,0.258,0.882,13.0,34.0,17.0,5.0,2.0,19.0,26.0
0.387,0.286,0.742,16.0,26.0,16.0,4.0,7.0,17.0,27.0
0.427,0.308,0.792,16.0,30.0,25.0,13.0,4.0,22.0,26.0
0.381,0.231,0.778,16.0,31.0,17.0,4.0,2.0,13.0,26.0
0.511,0.426,0.8,6.0,38.0,37.0,9.0,4.0,15.0,18.0
0.398,0.27,0.794,11.0,38.0,22.0,9.0,11.0,11.0,30.0
0.361,0.158,0.656,16.0,34.0,19.0,7.0,5.0,13.0,29.0
0.512,0.355,0.857,8.0,34.0,27.0,9.0,2.0,13.0,15.0
0.537,0.5,0.755,8.0,30.0,26.0,6.0,4.0,20.0,20.0
0.471,0.385,0.889,6.0,33.0,19.0,7.0,3.0,15.0,20.0
0.516,0.371,0.882,7.0,35.0,25.0,13.0,9.0,14.0,23.0
0.443,0.214,0.704,12.0,27.0,15.0,5.0,0.0,14.0,18.0
0.443,0.343,0.4,7.0,31.0,25.0,5.0,6.0,12.0,19.0
0.424,0.353,0.783,15.0,28.0,23.0,10.0,4.0,17.0,20.0
0.494,0.487,0.72,4.0,39.0,20.0,6.0,4.0,20.0,18.0
0.427,0.289,0.737,14.0,23.0,19.0,7.0,1.0,11.0,23.0
0.427,0.48,0.784,9.0,33.0,27.0,9.0,5.0,17.0,15.0
0.519,0.4,0.833,9.0,29.0,17.0,6.0,2.0,19.0,25.0
0.343,0.24,0.868,12.0,36.0,11.0,5.0,5.0,17.0,19.0
0.483,0.3,0.667,15.0,31.0,23.0,6.0,6.0,10.0,18.0
0.446,0.263,0.684,8.0,28.0,23.0,9.0,6.0,10.0,13.0
0.432,0.6,0.833,19.0,32.0,19.0,9.0,6.0,16.0,22.0
0.434,0.429,0.833,10.0,19.0,19.0,9.0,4.0,15.0,14.0
0.325,0.105,0.714,12.0,26.0,16.0,7.0,6.0,17.0,22.0
0.429,0.4,0.848,14.0,22.0,23.0,12.0,3.0,21.0,25.0
0.53,0.353,0.75,8.0,29.0,26.0,12.0,3.0,19.0,18.0
0.468,0.25,0.783,9.0,26.0,26.0,10.0,6.0,13.0,19.0
0.469,0.423,0.75,6.0,26.0,25.0,9.0,9.0,17.0,19.0
0.565,0.529,0.75,9.0,31.0,24.0,10.0,1.0,18.0,19.0
0.469,0.462,0.692,10.0,24.0,26.0,6.0,4.0,18.0,20.0
0.439,0.28,0.773,14.0,37.0,15.0,4.0,4.0,18.0,15.0
0.487,0.524,0.778,10.0,30.0,21.0,10.0,5.0,18.0,22.0
0.388,0.143,0.742,19.0,30.0,20.0,5.0,9.0,19.0,29.0
0.375,0.318,0.8,11.0,31.0,19.0,6.0,4.0,13.0,18.0
0.419,0.267,0.818,16.0,37.0,16.0,12.0,7.0,13.0,22.0
0.301,0.333,0.688,12.0,27.0,15.0,9.0,2.0,15.0,15.0
0.391,0.276,0.714,10.0,32.0,15.0,10.0,10.0,15.0,19.0
0.421,0.111,0.731,16.0,33.0,18.0,12.0,1.0,15.0,28.0
0.4,0.4,0.706,6.0,17.0,14.0,6.0,0.0,16.0,21.0
0.395,0.278,0.658,12.0,25.0,16.0,7.0,4.0,10.0,18.0
0.462,0.432,0.629,16.0,39.0,26.0,12.0,9.0,15.0,27.0
0.393,0.353,0.833,9.0,29.0,20.0,7.0,9.0,19.0,23.0
0.475,0.412,0.643,12.0,32.0,23.0,12.0,8.0,13.0,23.0
0.413,0.5,0.759,15.0,21.0,22.0,12.0,5.0,12.0,21.0
0.523,0.5,0.704,5.0,34.0,22.0,3.0,3.0,9.0,29.0
0.443,0.25,0.905,4.0,36.0,26.0,7.0,2.0,10.0,19.0
0.473,0.333,0.828,11.0,33.0,16.0,5.0,2.0,13.0,23.0
0.523,0.4,0.696,10.0,35.0,30.0,4.0,1.0,17.0,25.0
0.506,0.25,0.636,8.0,27.0,29.0,5.0,5.0,14.0,24.0
0.547,0.5,0.769,9.0,26.0,23.0,9.0,3.0,14.0,24.0
0.412,0.135,0.783,11.0,38.0,20.0,8.0,4.0,13.0,26.0
0.468,0.353,0.792,6.0,35.0,22.0,4.0,7.0,11.0,21.0
0.453,0.414,0.92,13.0,34.0,20.0,9.0,0.0,12.0,20.0
0.495,0.412,0.706,13.0,30.0,32.0,7.0,4.0,10.0,20.0
0.359,0.111,0.833,11.0,29.0,12.0,5.0,5.0,9.0,18.0
0.425,0.375,0.731,11.0,35.0,11.0,1.0,3.0,15.0,19.0
0.458,0.5,0.867,11.0,35.0,14.0,4.0,10.0,13.0,24.0
0.41,0.44,0.625,16.0,35.0,28.0,12.0,7.0,17.0,31.0
0.407,0.292,0.882,12.0,27.0,18.0,10.0,5.0,15.0,22.0
0.477,0.394,0.611,7.0,35.0,19.0,5.0,5.0,17.0,25.0
0.493,0.389,0.647,12.0,31.0,15.0,4.0,6.0,19.0,18.0
0.494,0.286,0.526,10.0,24.0,19.0,9.0,1.0,20.0,28.0
0.462,0.41,0.857,10.0,38.0,24.0,8.0,3.0,11.0,20.0
0.431,0.125,0.543,12.0,32.0,16.0,5.0,2.0,19.0,27.0
0.436,0.379,0.75,12.0,32.0,18.0,10.0,3.0,17.0,29.0
0.412,0.286,0.667,15.0,27.0,17.0,8.0,10.0,17.0,22.0
0.489,0.3,0.938,12.0,40.0,30.0,9.0,4.0,18.0,27.0
0.553,0.636,0.81,7.0,30.0,27.0,9.0,0.0,14.0,16.0
0.482,0.348,0.581,10.0,35.0,24.0,7.0,6.0,13.0,22.0
0.463,0.176,0.704,15.0,29.0,22.0,11.0,4.0,13.0,20.0
0.412,0.349,0.75,8.0,44.0,29.0,7.0,5.0,15.0,21.0
